date,prec,tmin,tmax,tmed
2009-06-26,0,11.13,20.56,15.951458333333333
2009-06-27,0,9.87,22.61,16.040277777777778
2009-06-28,0,12.87,24.05,18.299375
2009-06-29,0,12.98,25.34,19.29388888888889
2009-06-30,0,15.03,25.75,20.099375
2009-07-01,0,16.74,26.78,21.32125
2009-07-02,0,17.59,27.19,22.486597222222223
2009-07-03,0,17.46,26.88,22.441319444444446
2009-07-04,0,17.28,26.68,22.322569444444444
2009-07-05,0,17.01,27.09,22.112152777777776
2009-07-06,0,15.2,25.82,20.782083333333333
2009-07-07,0,14.51,25.31,19.48673611111111
2009-07-08,0,12.98,24.63,18.79652777777778
2009-07-09,0,12.05,23.19,17.7106338028169
2009-07-10,0,12.87,23.87,18.465138888888887
2009-07-11,0,14.86,24.56,19.10861111111111
2009-07-12,0,15.68,26.71,21.331180555555555
2009-07-13,0,16.36,28.32,22.60048611111111
2009-07-14,0,16.22,24.8,20.282291666666666
2009-07-15,0,15.4,26.71,20.80465277777778
2009-07-16,0,14.92,25.99,21.375416666666666
2009-07-17,0,16.77,26.34,21.39986111111111
2009-07-18,0,12.39,21.48,17.366319444444443
2009-07-19,0,13.56,22.47,18.19388888888889
2009-07-20,0,15.54,27.09,21.08965277777778
2009-07-21,0,19.85,29.76,24.52409722222222
2009-07-22,0,21.15,29.93,25.24159722222222
2009-07-23,0,22.35,29.52,25.355625
2009-07-24,0,23.61,30.51,26.588194444444444
2009-07-25,0,20.47,30.82,25.844236111111112
2009-07-26,0,20.98,30.54,25.29451388888889
2009-07-27,0,21.11,31.5,26.114375
2009-07-28,0,19.92,29.28,25.478541666666665
2009-07-29,0,21.7,30.78,26.062986111111112
2009-07-30,0,17.08,28.76,24.564444444444444
2009-07-31,0,16.57,25.99,21.41173611111111
2009-08-01,0,15.68,25.79,21.23736111111111
2009-08-02,0,13.08,25.62,19.85826388888889
2009-08-03,0,14.86,25.52,19.573402777777776
2009-08-04,0,15.16,28.52,21.064652777777777
2009-08-05,0,16.94,29.72,23.310694444444444
2009-08-06,0,17.05,27.12,21.991527777777776
2009-08-07,0,15.68,25.38,20.044027777777778
2009-08-08,0,13.28,23.33,18.15798611111111
2009-08-09,0,13.28,22.57,17.675763888888888
2009-08-10,0,12.39,21.86,17.154930555555556
2009-08-11,5,13.49,21.38,17.30361111111111
2009-08-12,0,12.53,22.23,17.00486111111111
2009-08-13,0,12.98,22.37,17.341319444444444
2009-08-14,0,12.91,22.27,17.768055555555556
2009-08-15,0,13.93,25.41,19.33798611111111
2009-08-16,0,15.4,25.55,20.262291666666666
2009-08-17,0,15.16,25.48,20.946597222222223
2009-08-18,0,17.52,25.62,21.270069444444445
2009-08-19,0,15.51,25.75,20.522430555555555
2009-08-20,0,15.03,26.06,19.95486111111111
2009-08-21,0,17.28,25.28,21.109861111111112
2009-08-22,0,17.83,25.65,21.40701388888889
2009-08-23,0,16.46,26.34,20.885
2009-08-24,0,15.1,25.52,20.19972222222222
2009-08-25,0,13.86,22.44,17.99861111111111
2009-08-26,0,12.84,22.4,17.47388888888889
2009-08-27,0,15.16,23.84,19.278333333333332
2009-08-28,0,14.86,25.45,19.644791666666666
2009-08-29,0,14.55,24.18,18.932152777777777
2009-08-30,0,15.85,25.45,20.232083333333332
2009-08-31,0,16.43,24.94,20.364722222222223
2009-09-01,0,15.78,25.65,20.003611111111113
2009-09-02,0,15.3,25.82,19.656180555555554
2009-09-03,0,14.55,26.61,20.270625
2009-09-04,0,15.71,27.81,21.268819444444443
2009-09-05,0,13.08,24.35,19.513958333333335
2009-09-06,0,13.18,22.4,17.145902777777778
2009-09-07,0,14.69,22.81,18.321805555555557
2009-09-08,0,12.91,20.87,16.662083333333335
2009-09-09,0,10.73,19.4,14.276805555555555
2009-09-10,0,10.35,18.54,14.14076388888889
2009-09-11,0,9.78,18.45,13.303680555555555
2009-09-12,4.3999999999999995,10.25,17.69,12.492569444444445
2009-09-13,4.2,9.93,18.24,13.083541666666667
2009-09-14,6.8,8.73,16.8,12.13486111111111
2009-09-15,0.30000000000000004,7.93,15.98,10.613006944444445
2009-09-16,0,6.767,13.15,9.740381944444444
2009-09-17,1.1,5.98,8.67,7.160354166666667
2009-09-18,0,4.988,12.94,9.581465277777777
2009-09-19,0,6.151,15.02,10.654180555555556
2009-09-20,0,7.28,13.39,9.816451388888888
2009-09-21,0,6.493,17.89,10.842305555555555
2009-09-22,0,5.399,14.17,9.847541666666666
2009-09-23,0,6.801,15.81,10.964256944444445
2009-09-24,0,7.212,16.08,11.119284722222222
2009-09-25,0,8.17,17.69,12.940138888888889
2009-09-26,3.2,9.28,14.96,11.239236111111111
2009-09-27,3.4,7.854,12.67,9.50975
2009-09-28,10.6,7.815,13.32,9.578881944444445
2009-09-29,0.4,6.936,12.33,9.509243055555556
2009-09-30,0,8.54,15.43,11.075555555555555
2009-10-01,0,7.823,16.76,11.557520833333333
2009-10-02,0,8.4,18.51,12.86298611111111
2009-10-03,0,9.43,18.78,13.489513888888888
2009-10-04,0,9.84,20.25,14.747569444444444
2009-10-05,0,12.63,24.9,17.82777777777778
2009-10-06,0,14.69,25.14,18.907777777777778
2009-10-07,0,14.82,22.47,18.235069444444445
2009-10-08,0,10.19,20.87,15.430763888888889
2009-10-09,0,9.19,19.29,13.71326388888889
2009-10-10,0,9.5,18.98,13.57423611111111
2009-10-11,0,9.12,17.35,12.141666666666667
2009-10-12,0,7.93,18.88,13.224166666666667
2009-10-13,0,7.793,15.75,11.368145833333333
2009-10-14,0,7.006,17.14,11.839715277777778
2009-10-15,0,8.03,17.34,12.257916666666667
2009-10-16,0,7.17,12.7,9.758770833333333
2009-10-17,0.1,4.406,15.19,9.583673611111111
2009-10-18,0,6.049,15.84,10.315534722222223
2009-10-19,0,3.346,13.45,7.838673611111111
2009-10-20,7.5,4.332,13.01,8.728409722222223
2009-10-21,11.6,4.372,9.69,6.7203888888888885
2009-10-22,13.4,5.228,15.47,9.806541666666666
2009-10-23,0,5.399,18.95,12.810631944444445
2009-10-24,0,10.28,20.9,15.191597222222223
2009-10-25,0,10.55,19.91,14.309305555555556
2009-10-26,0,9.64,17.79,13.038402777777778
2009-10-27,0,9.05,18.44,12.704236111111111
2009-10-28,0,9.19,18.61,13.110972222222223
2009-10-29,0.7,11.27,21.58,15.395943396226414
2009-10-30,0,11.5,21.99,16.279166666666665
2009-10-31,0,11.68,20.66,15.86875
2009-11-01,0,10.99,20.08,15.290902777777777
2009-11-02,0,8.58,19.91,14.560694444444444
2009-11-03,0,6.596,20.35,14.917631944444445
2009-11-04,0,8.81,17.59,14.414791666666666
2009-11-05,7.4,2.73,12.43,8.759284722222223
2009-11-06,0,2.222,12.33,6.717208333333334
2009-11-07,18,4.885,17.28,10.955027777777778
2009-11-08,7.9,4.904,13.76,8.56342361111111
2009-11-09,0,0.691,9.59,5.7575972222222225
2009-11-10,0,0.418,11.37,5.946069444444444
2009-11-11,0,4.954,16.35,10.568486111111111
2009-11-12,0,7.485,16.69,12.309951388888889
2009-11-13,0,7.896,16.97,12.2759375
2009-11-14,0,10.68,17.58,13.4525
2009-11-15,0,11.27,18.44,13.7275
2009-11-16,0,9.83,18.61,13.424236111111112
2009-11-17,0,9.84,18.96,13.812916666666666
2009-11-18,0,8.47,15.78,11.973541666666668
2009-11-19,0,5.672,14.58,9.62588888888889
2009-11-20,0,4.304,11.81,8.017305555555556
2009-11-21,0,6.117,15.53,10.788479166666667
2009-11-22,0,5.501,16.16,10.92654861111111
2009-11-23,0,2.88,12.87,7.7021597222222224
2009-11-24,0,5.809,15.53,10.182340277777778
2009-11-25,0,7.17,13.28,10.984583333333333
2009-11-26,2.1,8.08,12.77,9.544375
2009-11-27,0,2.97,13.32,8.793576388888889
2009-11-28,0,1.648,10.34,6.057215277777778
2009-11-29,28.1,0.176,7.747,4.081791666666667
2009-11-30,0.4,-2.56,1.909,-0.48560416666666667
2009-12-01,0,-1.91,6.472,3.0542406015037593
2009-12-02,0,3.291,12.49,7.328611111111111
2009-12-03,24.8,1.302,8.6,4.208729166666667
2009-12-04,0,0.251,13.31,7.146986013986014
2009-12-05,0,4.852,12.7,8.131104166666667
2009-12-06,0,4.58,15.77,10.669277777777777
2009-12-07,0,7.083,14.89,11.340368055555556
2009-12-08,0,4.716,12.49,8.428222222222223
2009-12-09,0,3.902,12.47,7.712777777777778
2009-12-10,0,4.852,11.2,7.881611111111111
2009-12-11,0,5.055,14.51,8.717020833333333
2009-12-12,0,4.444,14.13,8.424291666666667
2009-12-13,0,0.78,7.425,3.3127430555555555
2009-12-14,0.4,-3.307,2.952,-0.38831944444444444
2009-12-15,1.2000000000000002,-4.013,7.923,1.8921388888888888
2009-12-16,6.5,5.311,7.889,6.397451388888889
2009-12-17,29.1,4.436,9.62,7.223020833333333
2009-12-18,25.1,3.649,10.67,6.850555555555555
2009-12-19,13.7,-4.562,6.498,2.5215555555555556
2009-12-20,0.30000000000000004,-5.914,4.614,-1.1970555555555555
2009-12-21,25.400000000000002,4.294,6.668,5.615465277777778
2009-12-22,61.4,2.734,6.295,4.957736111111111
2009-12-23,43.3,3.345,8.86,6.325513888888889
2009-12-24,95,4.531,8.56,7.0540625
2009-12-25,25.3,3.988,8.9,6.458916666666667
2009-12-26,56.5,2.942,7.889,5.204020833333334
2009-12-27,0,5.888,14.22,10.392958333333333
2009-12-28,3.9000000000000004,9.55,13.54,11.52763888888889
2009-12-29,0.9,7.948,12.19,10.548034722222223
2009-12-30,11.9,3.217,8.33,5.877277777777778
2009-12-31,26.6,-1.459,3.965,1.3856041666666667
2010-01-01,37.800000000000004,-0.911,8.63,2.5926666666666667
2010-01-02,0,0.733,13.05,7.214041666666667
2010-01-03,0,5.117,12.04,8.665611111111112
2010-01-04,23.9,0.373,7.244,4.4039166666666665
2010-01-05,25.5,0.645,5.259,2.6273263888888887
2010-01-06,0.30000000000000004,0.136,6.117,3.445006944444444
2010-01-07,46.2,-4.84,3.492,-0.17381944444444444
2010-01-08,0.2,-8.62,-0.78,-5.272631944444444
2010-01-09,0.5,-8.46,-1.866,-5.488076388888889
2010-01-10,0,-8.35,3.62,-2.500729166666667
2010-01-11,21.6,-0.407,7.414,3.130888888888889
2010-01-12,17.4,0.123,8.3,5.039173611111111
2010-01-13,26.1,3.03,10.42,5.876006944444445
2010-01-14,11.4,-0.237,6.837,2.487909722222222
2010-01-15,0.8,0.916,10.04,7.645326388888889
2010-01-16,0.2,7.244,14.09,10.86620138888889
2010-01-17,7.5,8.56,15.86,13.504861111111111
2010-01-18,0.7000000000000001,8.36,13.86,11.445763888888889
2010-01-19,3,6.49,14.78,10.931833333333334
2010-01-20,0,5.047,12.42,8.429243055555556
2010-01-21,0,0.344,9.27,4.982006993006993
2010-01-22,0,3.325,12.03,7.1155486111111115
2010-01-23,4.6,0.576,9.2,3.5959652777777777
2010-01-24,2.8000000000000003,-0.333,6.193,1.506375
2010-01-25,3.1,-1.323,2.85,-0.00889583333333333
2010-01-26,6,-1.758,2.239,0.4875555555555556
2010-01-27,1.4000000000000001,-3.856,1.899,-0.39568749999999997
2010-01-28,8.5,-3.476,6.185,1.3517152777777777
2010-01-29,2.2,-0.163,8.96,4.692104166666667
2010-01-30,0,-1.387,8.62,5.268673611111111
2010-01-31,0,-0.939,10.69,4.0303402777777775
2010-02-01,0,-2.911,5.083,1.2973819444444445
2010-02-02,0,-2.899,9.54,2.2807569444444447
2010-02-03,0.4,2.884,9.38,6.354055555555555
2010-02-04,34.1,4.599,8.63,6.329083333333333
2010-02-05,11.4,4.124,10.73,6.9475138888888885
2010-02-06,0,5.345,15.36,10.456645833333333
2010-02-07,0.4,7.245,14.31,11.8964375
2010-02-08,18.1,0.746,11.54,5.5931875
2010-02-09,4.8,-0.509,3.89,1.7055624999999999
2010-02-10,15.9,1.052,5.142,3.381479166666667
2010-02-11,4.7,1.255,6.355,3.4264444444444444
2010-02-12,1.7,-5.252,3.835,-0.49019444444444443
2010-02-13,4.4,-4.164,0.509,-0.6654513888888889
2010-02-14,4,-5.818,2.099,-1.7119861111111112
2010-02-15,45.1,-0.271,2.881,1.4803958333333334
2010-02-16,60.4,0.17,3.08,1.545236111111111
2010-02-17,7.7,-0.17,4.377,1.2983541666666667
2010-02-18,16.1,1.289,7.278,3.4589444444444446
2010-02-19,63.4,-1.758,5.04,1.3852708333333335
2010-02-20,0,-2.301,3.713,0.49849305555555556
2010-02-21,4.5,-0.211,4.633,2.9560833333333334
2010-02-22,24.1,2.327,5.04,3.8329791666666666
2010-02-23,10.3,2.734,6.151,4.570972222222222
2010-02-24,4.4,2.734,9.58,6.291340277777778
2010-02-25,3.1,5.752,9.78,7.3015625
2010-02-26,2.8,5.549,11.61,8.313597222222223
2010-02-27,11,8.25,20.16,12.476458333333333
2010-02-28,7,0.679,9.75,6.377875
2010-03-01,2.5,0.441,8.69,5.1975138888888885
2010-03-02,29.9,3.006,9.45,6.415743055555556
2010-03-03,42.1,0.441,4.768,2.2837222222222224
2010-03-04,7.1,3.107,10.46,5.679694444444444
2010-03-05,0.1,2.68,9.57,5.198833333333333
2010-03-06,11.200000000000001,2.057,5.142,3.403534722222222
2010-03-07,12.5,0.543,4.701,2.719076388888889
2010-03-08,26.5,1.018,4.878,2.7099930555555556
2010-03-09,6.6000000000000005,-4.054,2.774,-0.31016666666666665
2010-03-10,0,-4.223,4.964,1.6064652777777777
2010-03-11,3.9,-1.967,5.032,1.4734444444444443
2010-03-12,6.2,-2.973,4.226,0.5444444444444444
2010-03-13,0,-3.889,2.089,-0.9151319444444445
2010-03-14,0,-4.46,3.853,-1.724625
2010-03-15,1.6,-3.008,6.521,2.1495
2010-03-16,0,2.986,10.85,6.213402777777778
2010-03-17,0,3.222,11.66,7.527444444444445
2010-03-18,0,7.109,13.59,10.573777777777778
2010-03-19,0.4,9.37,14.88,11.672222222222222
2010-03-20,8.700000000000001,7.346,15.12,11.055861111111112
2010-03-21,27.7,2.779,8.4,4.964361111111111
2010-03-22,0,2.441,12.58,7.267736111111111
2010-03-23,0.1,5.04,11.33,7.768583333333334
2010-03-24,0,3.019,13.26,8.5410796460177
2010-03-25,0,4.124,9.81,6.107430555555555
2010-03-26,0.2,4.362,13.39,8.943020833333334
2010-03-27,0,8.02,14.71,11.356111111111112
2010-03-28,0,6.77,16.58,11.60063888888889
2010-03-29,0.5,5.006,13.59,9.260645833333333
2010-03-30,14.200000000000001,2.07,13.02,6.843444444444445
2010-03-31,0,-0.129,9.98,5.495486111111111
2010-04-01,0,1.799,10.69,5.534701388888889
2010-04-02,0,0.782,11.83,6.450541666666667
2010-04-03,0,4.309,14.41,9.251069444444445
2010-04-04,0,2.002,11.36,5.816020833333333
2010-04-05,0,4.512,15.49,10.739222222222223
2010-04-06,0,6.801,19.48,12.483180555555556
2010-04-07,0,5.047,15.66,10.5106875
2010-04-08,0,3.019,13.42,7.130305555555555
2010-04-09,0,1.561,8.63,4.715541666666667
2010-04-10,0,2.511,11.2,6.840777777777777
2010-04-11,0,5.083,13.4,8.256916666666667
2010-04-12,0,2.884,10.92,6.655097222222222
2010-04-13,0,1.662,9.54,5.381395833333333
2010-04-14,2.8,3.121,9.68,5.571125
2010-04-15,2.7,4.735,11.07,6.654215277777777
2010-04-16,15.6,3.208,11.2,6.365270833333334
2010-04-17,9.4,2.801,7.719,4.608305555555556
2010-04-18,2.2,3.448,7.38,4.759354166666666
2010-04-19,0,2.68,11.8,7.277770833333333
2010-04-20,0,6.566,15.08,10.207673611111112
2010-04-21,3.9,6.696,14.44,10.531812500000001
2010-04-22,0.2,5.345,12.37,8.382493055555555
2010-04-23,0,5.586,13.43,8.932069444444444
2010-04-24,0,7.584,12.58,9.645534722222223
2010-04-25,1.1,8.19,14.75,10.854097222222222
2010-04-26,0,7.787,16.31,11.671784722222222
2010-04-27,0,8.47,18.24,13.843402777777778
2010-04-28,0,10.83,17.63,14.346527777777778
2010-04-29,0,10.05,20.8,15.578125
2010-04-30,0,11.07,20.47,15.538541666666667
2010-05-01,0,9.89,17.25,13.085972222222223
2010-05-02,0,6.401,15.66,11.122388888888889
2010-05-03,0.1,3.698,13.53,8.962013888888889
2010-05-04,0,0.278,9.24,4.1016111111111115
2010-05-05,0,-0.632,11.39,4.740770833333333
2010-05-06,0,1.091,11.09,6.611680555555555
2010-05-07,0,5.176,11.86,8.490361111111111
2010-05-08,0,4.071,15.69,9.866055555555555
2010-05-09,1.8,7.542,9.95,8.759145833333333
2010-05-10,2.7,6.023,10.7,8.126569444444444
2010-05-11,1.5,4.735,9.1,6.740763888888889
2010-05-12,0,2.986,8.22,5.645770833333334
2010-05-13,0,3.223,7.948,5.1481111111111115
2010-05-14,1.9000000000000001,0.645,6.287,4.144340277777777
2010-05-15,1,3.525,11.56,6.962416666666667
2010-05-16,0,2.545,13.63,8.136069444444445
2010-05-17,0,4.919,16.88,10.441708333333333
2010-05-18,0,7.346,19.55,13.18842361111111
2010-05-19,0,9.85,20.57,14.907708333333334
2010-05-20,0,9.01,17.76,13.680138888888889
2010-05-21,0,11.24,21.62,15.654444444444444
2010-05-22,0,8.97,17.83,13.627638888888889
2010-05-23,0,8.16,17.19,12.402083333333334
2010-05-24,0,8.13,18.54,13.122847222222223
2010-05-25,0,9.14,18.54,13.96125
2010-05-26,0,9.17,20.57,14.903680555555555
2010-05-27,13.9,5.91,17.66,11.918590277777778
2010-05-28,0,6.266,14.65,10.167652777777779
2010-05-29,0,6.031,15.86,10.884152777777778
2010-05-30,0,8.97,19.66,14.488055555555555
2010-05-31,0,11.88,22.77,17.369791666666668
2010-06-01,0,14.39,24.53,19.980555555555554
2010-06-02,0,15.27,24.36,19.86423611111111
2010-06-03,0,15.41,23.01,19.044965034965035
2010-06-04,0,13.54,23.48,18.568194444444444
2010-06-05,0,13,22.54,17.933055555555555
2010-06-06,0,12.87,22.19,17.63861111111111
2010-06-07,0,10.87,21.08,16.45048611111111
2010-06-08,0,12.42,21.29,16.559930555555557
2010-06-09,8.700000000000001,8.16,15.07,11.746666666666666
2010-06-10,0,6.404,13.88,9.731840277777778
2010-06-11,0,4.914,14.07,9.021319444444444
2010-06-12,0,4.885,14.88,9.70851388888889
2010-06-13,8.6,5.292,11.31,7.436145833333334
2010-06-14,0.8,5.017,12.66,8.936381944444445
2010-06-15,2.9,6.736,15.46,11.571722222222222
2010-06-16,0,6.334,16.37,10.958798611111112
2010-06-17,0,7.15,17.08,12.180326388888888
2010-06-18,0,7.618,17.22,13.025493055555556
2010-06-19,0,7.584,17.63,13.271923611111111
2010-06-20,0,8.3,19.05,13.883194444444445
2010-06-21,0,9.86,18.14,13.036180555555555
2010-06-22,0,9.55,21.01,15.430138888888889
2010-06-23,0,12.15,20.74,17.00638888888889
2010-06-24,0,13.61,22.03,17.834375
2010-06-25,0,11.24,21.11,15.813194444444445
2010-06-26,0,9.69,20.95,15.135
2010-06-27,0,9.99,20.34,14.930277777777778
2010-06-28,0,11.81,20.78,16.534027777777776
2010-06-29,0.1,13.1,22.33,16.97972222222222
2010-06-30,0,12.9,22.84,17.925208333333334
2010-07-01,7.8,14.39,23.96,19.204583333333332
2010-07-02,0,15.64,24.31,19.66034722222222
2010-07-03,3.3,12.09,21.9,16.735625
2010-07-04,0,17,28.19,21.97388888888889
2010-07-05,0,16.12,24.06,20.686041666666668
2010-07-06,0,15.99,27.21,20.479861111111113
2010-07-07,0,14.42,27.39,22.7575
2010-07-08,0,20.18,24.62,22.957894736842107
2010-07-09,0,17.44,30.27,25.400283018867924
2010-07-10,0,17.24,26.88,22.249513888888888
2010-07-11,0,16.6,25.26,21.086944444444445
2010-07-12,0,14.12,26.88,20.930138888888887
2010-07-13,0,15.34,26.58,20.731666666666666
2010-07-14,0,15.82,26.24,20.984166666666667
2010-07-15,0,15.85,27.69,21.544652777777777
2010-07-16,0,16.22,27.39,21.544791666666665
2010-07-17,0,17.31,27.42,21.885277777777777
2010-07-18,0,17.27,27.39,22.160694444444445
2010-07-19,0,17.85,28.24,22.715902777777778
2010-07-20,0,15.75,25.16,20.725069444444443
2010-07-21,0,13.75,26.61,20.23638888888889
2010-07-22,0,15.41,27.08,21.083402777777778
2010-07-23,0,15.51,27.02,20.85298611111111
2010-07-24,0,14.53,24.31,18.620208333333334
2010-07-25,0,13.95,25.03,20.097361111111113
2010-07-26,0,14.9,25.3,19.79652777777778
2010-07-27,0,14.26,24.24,19.00888888888889
2010-07-28,0.1,16.02,25.46,20.732708333333335
2010-07-29,0,16.63,28.64,22.651319444444443
2010-07-30,0,17.17,27.53,22.64611111111111
2010-07-31,0,14.9,25.26,20.08076388888889
2010-08-01,0,15.61,28.03,22.02673611111111
2010-08-02,0,16.46,27.29,22.212777777777777
2010-08-03,0,14.05,24.08,18.675625
2010-08-04,0,14.53,24.21,18.779166666666665
2010-08-05,0,15.54,25.74,20.62298611111111
2010-08-06,0,14.97,24.35,19.82638888888889
2010-08-07,0,16.93,24.65,20.639097222222222
2010-08-08,0,17.91,24.69,21.49159722222222
2010-08-09,0,18.77,29.63,22.79347222222222
2010-08-10,0,17.78,27.46,22.22201388888889
2010-08-11,0,20.01,27.7,23.716180555555557
2010-08-12,0,17.58,27.02,22.386944444444445
2010-08-13,0,12.76,21.2,16.754236111111112
2010-08-14,0,11.71,19.84,14.917083333333334
2010-08-15,0,12.46,23.47,17.215555555555557
2010-08-16,0.1,11.89,21.94,15.835208333333334
2010-08-17,20.3,10.56,17.54,13.51173611111111
2010-08-18,0.4,10.97,20.82,14.836805555555555
2010-08-19,1.9000000000000001,11.34,19.06,14.322916666666666
2010-08-20,0,12.16,23.49,17.805208333333333
2010-08-21,0,15.82,25.05,20.040555555555557
2010-08-22,0,15.99,28.14,22.49625
2010-08-23,0,19.33,27.86,24.189930555555556
2010-08-24,0,19.34,28.68,23.653541666666666
2010-08-25,0,16.22,26.65,20.96236111111111
2010-08-26,0,16.56,31.12,24.510625
2010-08-27,0,21.31,31.86,26.347708333333333
2010-08-28,0,17.68,29.13,24.61340277777778
2010-08-29,0.1,16.32,24.72,19.92909722222222
2010-08-30,0,16.49,26.34,20.79388888888889
2010-08-31,0,14.7,22.69,18.851944444444445
2010-09-01,0,14.63,22.76,18.029166666666665
2010-09-02,0,12.59,19.23,15.476180555555555
2010-09-03,0,10.81,19.3,14.633611111111112
2010-09-04,0,11.22,20.69,15.621180555555556
2010-09-05,0,12.5,22.52,17.274444444444445
2010-09-06,0,14.12,24.01,18.255208333333332
2010-09-07,0,10.81,20.15,16.302083333333332
2010-09-08,0,8.78,20.18,13.844166666666666
2010-09-09,0,8.44,20.28,13.808263888888888
2010-09-10,0,8.98,21.03,14.454027777777778
2010-09-11,0,12.36,20.59,16.894236111111113
2010-09-12,0,13.75,22.41,18.101319444444446
2010-09-13,0,14.63,23.84,18.81048611111111
2010-09-14,0,14.73,25.97,20.765625
2010-09-15,0,15.07,25.56,20.133263888888887
2010-09-16,10.2,10.8,19,15.992569444444445
2010-09-17,16.7,10.02,16.12,12.500486111111112
2010-09-18,0,8.27,18.89,13.278888888888888
2010-09-19,0,10.97,22.35,16.917916666666667
2010-09-20,0.9,10.63,18.01,14.043402777777779
2010-09-21,0,8.5,18.96,13.777152777777777
2010-09-22,0,12.09,20.55,16.09298611111111
2010-09-23,7,13.34,16.9,15.594375
2010-09-24,0,10.64,18.89,14.739652777777778
2010-09-25,0,7.999,19.23,12.846243055555556
2010-09-26,0,8.26,15.98,11.476875
2010-09-27,0,6.308,13.68,10.000777777777778
2010-09-28,0,6.405,16.21,10.584715277777779
2010-09-29,0,7.558,17.5,12.529444444444444
2010-09-30,0,9.25,19.94,14.403680555555555
2010-10-01,0,11.54,20.89,15.995416666666667
2010-10-02,0,12.87,21.56,17.398888888888887
2010-10-03,0,11.03,17.74,13.972916666666666
2010-10-04,2.4,6.065,16.97,10.813458333333333
2010-10-05,0,4.546,19.32,11.673027777777778
2010-10-06,0,9.96,20.47,14.228194444444444
2010-10-07,0,9.21,16.65,12.733888888888888
2010-10-08,0,9.79,20.48,14.692638888888888
2010-10-09,17.5,6.5,17.3,11.171625
2010-10-10,4.4,5.047,10.7,7.695034722222222
2010-10-11,0,2.477,11.78,6.652513888888889
2010-10-12,0,3.427,13.67,8.228472222222223
2010-10-13,0.5,6.336,15.34,9.890666666666666
2010-10-14,0,5.457,15.15,9.855854166666667
2010-10-15,0,5.7,13.88,8.975875
2010-10-16,0,4.512,13.92,8.403256944444445
2010-10-17,0,3.969,13.27,7.8528125
2010-10-18,0,2.273,13.56,7.8468125
2010-10-19,0,3.902,13.87,8.2825625
2010-10-20,0,4.614,14.78,8.7004375
2010-10-21,0,4.512,12.7,8.092743055555555
2010-10-22,0,6.718,16.75,10.983666666666666
2010-10-23,0,5.455,12.8,8.727222222222222
2010-10-24,0,4.953,15.22,9.211527777777778
2010-10-25,0,5.089,15.3,9.32013888888889
2010-10-26,0,1.866,17.3,9.608493055555556
2010-10-27,0,5.225,16.51,10.426368055555555
2010-10-28,0,6.947,15.73,11.141777777777778
